Date,Year,Month,Mdate,Weekday_End,Day,Hour,Town_Hall-West,Collins Place-South,Australia on Collins,Bourke Street Mall-South,Bourke Street Mall-North,Melbourne Central,Flagstaff Station,State Library,Collins Place-North,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Birrarung Marr,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge
5/19/2012,2012,5,19,20,7,22,1724,297,289,442,451,1821,60,756,102,62,179,257,100,49,3700,1110,1040,410
5/19/2012,2012,5,19,20,7,23,1883,401,471,419,336,1588,54,542,152,89,108,255,86,29,3358,1678,1452,608
5/20/2012,2012,5,20,20,1,0,1628,198,266,397,294,1070,37,402,97,41,86,86,16,19,100,804,975,308
5/20/2012,2012,5,20,20,1,1,788,149,163,482,266,643,25,211,73,29,32,64,16,8,62,393,449,161
5/20/2012,2012,5,20,20,1,2,584,121,182,283,227,462,41,200,101,24,50,17,3,6,67,591,306,141
5/20/2012,2012,5,20,20,1,3,516,69,170,225,179,322,18,148,69,8,22,10,6,8,26,536,267,139
5/20/2012,2012,5,20,20,1,4,307,40,122,140,112,169,17,53,26,15,4,24,2,2,15,230,144,78
5/20/2012,2012,5,20,20,1,5,130,32,38,37,44,54,4,38,21,10,3,13,12,1,12,68,97,45
5/20/2012,2012,5,20,20,1,6,118,27,42,66,45,69,12,23,12,8,10,9,6,9,32,56,67,41
5/20/2012,2012,5,20,20,1,7,213,56,81,96,53,120,15,59,26,24,6,25,17,33,91,91,231,107
5/20/2012,2012,5,20,20,1,8,501,94,143,194,122,249,39,103,57,58,41,82,48,84,127,202,364,136
5/20/2012,2012,5,20,20,1,9,722,181,371,609,359,441,55,209,136,100,80,194,124,116,165,400,602,181
5/20/2012,2012,5,20,20,1,10,1557,271,823,1300,923,824,83,540,138,118,101,264,317,129,235,852,906,351
5/20/2012,2012,5,20,20,1,11,2515,268,1144,1934,1580,1210,76,773,121,113,115,390,506,173,428,1203,1175,404
5/20/2012,2012,5,20,20,1,12,2888,325,1201,2128,2106,1702,73,1083,119,123,143,623,718,212,428,1353,1490,468
5/20/2012,2012,5,20,20,1,13,2925,355,1183,2418,2533,2339,81,1357,218,120,188,869,695,218,527,1638,1472,480
5/20/2012,2012,5,20,20,1,14,3161,326,1260,2403,2808,2324,96,1597,177,122,172,1366,911,320,814,1715,1550,531
5/20/2012,2012,5,20,20,1,15,3385,254,1241,2570,2773,2513,55,1557,154,116,124,775,668,200,577,1662,1858,662
5/20/2012,2012,5,20,20,1,16,2945,244,1031,2084,2208,2270,60,1408,112,105,111,462,440,178,481,1524,1688,554
5/20/2012,2012,5,20,20,1,17,2494,236,511,1525,1778,2166,76,1353,143,122,193,649,275,169,260,1224,1516,475
5/20/2012,2012,5,20,20,1,18,1723,213,306,577,1028,1995,94,991,80,170,249,593,145,150,186,761,1229,348
5/20/2012,2012,5,20,20,1,19,1191,130,210,373,485,1640,44,671,77,86,140,268,116,55,646,518,883,320
5/20/2012,2012,5,20,20,1,20,989,88,137,267,263,1156,30,514,66,40,77,135,63,24,464,478,759,246
5/20/2012,2012,5,20,20,1,21,661,73,128,189,170,1000,39,387,55,43,102,87,42,40,30,304,526,144
5/20/2012,2012,5,20,20,1,22,489,69,85,137,167,631,28,350,22,30,43,50,17,20,969,304,387,118
5/20/2012,2012,5,20,20,1,23,483,62,54,79,94,406,11,154,25,35,42,42,8,9,118,247,298,160
5/21/2012,2012,5,21,10,2,0,128,92,28,23,42,124,15,58,3,10,11,23,11,3,7,79,158,78
5/21/2012,2012,5,21,10,2,1,52,32,19,15,9,72,4,39,1,6,11,1,0,3,1,38,29,16
5/21/2012,2012,5,21,10,2,2,31,10,6,7,14,43,1,30,0,2,3,2,1,1,5,19,27,16
5/21/2012,2012,5,21,10,2,3,35,5,6,15,1,29,12,8,2,1,0,1,0,1,1,37,12,10
5/21/2012,2012,5,21,10,2,4,45,6,8,36,4,26,6,14,7,4,3,5,1,0,1,33,42,30
5/21/2012,2012,5,21,10,2,5,89,48,19,13,12,47,69,13,30,53,22,7,4,22,39,65,111,53
5/21/2012,2012,5,21,10,2,6,267,166,97,107,53,125,511,54,170,455,137,46,13,125,125,295,551,166
5/21/2012,2012,5,21,10,2,7,719,667,312,392,194,304,2008,267,674,1203,370,118,38,265,294,739,1351,397
5/21/2012,2012,5,21,10,2,8,1701,1902,869,940,608,785,5138,739,1704,2482,878,265,61,544,471,1487,3574,925
5/21/2012,2012,5,21,10,2,9,1699,1125,917,1118,692,903,2872,766,963,1356,582,178,38,190,235,974,1925,417
5/21/2012,2012,5,21,10,2,10,2178,668,1206,1629,1097,1140,880,885,510,469,263,143,29,131,144,860,991,453
5/21/2012,2012,5,21,10,2,11,2407,546,1428,2131,1562,1517,740,1030,441,381,217,182,69,129,152,927,1051,280
5/21/2012,2012,5,21,10,2,12,3543,1394,2302,3593,2645,2490,1128,1863,689,998,407,400,189,506,340,1246,1982,752
5/21/2012,2012,5,21,10,2,13,4193,1589,2645,3906,3006,2656,1388,1980,868,856,375,332,230,467,616,1454,2336,720
5/21/2012,2012,5,21,10,2,14,3466,784,1708,2311,2084,2378,886,1615,520,461,213,218,98,181,237,1034,1527,432
5/21/2012,2012,5,21,10,2,15,3371,690,1389,2271,1887,2245,1192,1701,571,571,300,145,63,182,184,1101,1759,484
5/21/2012,2012,5,21,10,2,16,3348,719,1224,2255,1834,2358,2230,1754,1039,1231,488,112,49,282,198,1410,2208,566
5/21/2012,2012,5,21,10,2,17,3595,1386,1200,2264,1868,2822,4080,2024,1859,2419,948,274,85,565,421,2172,4006,1232
5/21/2012,2012,5,21,10,2,18,2576,797,644,1427,1257,2078,1756,1519,832,938,474,182,64,349,305,1367,2206,650
5/21/2012,2012,5,21,10,2,19,1661,351,284,508,548,1765,485,970,266,222,169,78,38,94,100,620,1032,335
5/21/2012,2012,5,21,10,2,20,1394,215,226,378,317,1427,214,789,113,123,107,89,37,53,40,440,689,186
5/21/2012,2012,5,21,10,2,21,769,184,153,270,170,1025,93,453,71,60,71,45,20,56,19,399,558,171
5/21/2012,2012,5,21,10,2,22,544,72,100,234,131,679,70,279,52,40,23,14,9,17,13,283,371,134
5/21/2012,2012,5,21,10,2,23,313,82,76,124,60,315,33,142,25,21,11,20,18,12,11,109,239,108
5/22/2012,2012,5,22,10,3,0,123,30,18,31,22,132,15,62,10,11,9,11,6,1,5,57,140,47
5/22/2012,2012,5,22,10,3,1,59,24,23,25,16,64,5,34,7,0,2,9,1,1,0,15,31,19
5/22/2012,2012,5,22,10,3,2,74,11,21,10,6,35,2,17,2,4,5,1,0,2,14,7,19,14
5/22/2012,2012,5,22,10,3,3,20,6,4,4,2,15,6,15,3,0,1,2,3,1,313,13,28,12
5/22/2012,2012,5,22,10,3,4,28,11,8,15,7,14,0,15,2,3,7,7,0,1,43,27,34,26
5/22/2012,2012,5,22,10,3,5,83,33,25,14,22,41,80,21,24,51,24,8,3,23,56,76,106,41
5/22/2012,2012,5,22,10,3,6,245,214,63,128,45,163,613,75,178,497,157,38,14,145,132,321,529,168
5/22/2012,2012,5,22,10,3,7,699,744,373,337,220,322,2201,293,810,1234,387,120,21,292,273,794,1503,422
5/22/2012,2012,5,22,10,3,8,1922,1946,880,860,622,776,5295,835,1972,2625,902,202,59,523,390,1594,3513,971
5/22/2012,2012,5,22,10,3,9,1740,1175,973,854,642,799,2685,674,1094,1209,463,124,38,214,157,929,1664,407
5/22/2012,2012,5,22,10,3,10,1927,574,1157,1151,851,1066,1015,769,581,445,249,143,41,103,134,614,980,282
5/22/2012,2012,5,22,10,3,11,2395,572,1348,1671,1313,1369,743,984,410,365,224,112,47,98,89,664,1082,363
5/22/2012,2012,5,22,10,3,12,3628,1324,2367,3090,2416,2371,1089,1755,717,980,459,273,137,424,212,1027,1815,442
5/22/2012,2012,5,22,10,3,13,4047,1379,2544,3737,2824,2615,1316,1854,787,866,377,359,180,399,198,1087,1980,445
5/22/2012,2012,5,22,10,3,14,3268,742,1679,2359,2102,2242,912,1573,503,459,286,136,68,191,210,964,1558,495
5/22/2012,2012,5,22,10,3,15,3591,664,1397,2179,1850,2099,1064,1573,579,615,308,137,71,178,123,1044,1530,496
5/22/2012,2012,5,22,10,3,16,3345,772,1293,2169,1873,2214,2195,1796,928,1288,537,170,64,265,208,1274,2132,605
5/22/2012,2012,5,22,10,3,17,3466,1305,1284,2273,1862,2713,3993,2324,1693,2285,927,286,107,523,409,2274,4120,1213
5/22/2012,2012,5,22,10,3,18,2813,785,667,1352,1366,2520,1753,1545,776,939,516,222,96,314,366,1686,2254,736
5/22/2012,2012,5,22,10,3,19,1792,349,300,604,557,1898,521,1093,266,292,180,174,130,128,168,762,1043,337
5/22/2012,2012,5,22,10,3,20,1556,252,188,418,383,1674,267,886,100,142,130,106,56,69,71,525,837,286
5/22/2012,2012,5,22,10,3,21,1086,177,149,310,292,1253,153,624,117,60,111,114,53,45,51,662,729,245
5/22/2012,2012,5,22,10,3,22,879,137,112,231,168,797,67,368,53,32,57,80,33,14,36,446,468,149
5/22/2012,2012,5,22,10,3,23,651,93,45,133,89,405,47,198,34,25,13,27,4,12,13,197,333,137
5/23/2012,2012,5,23,10,4,0,331,36,27,58,36,176,18,65,22,11,7,6,1,5,7,104,161,50
5/23/2012,2012,5,23,10,4,1,159,8,14,34,10,41,9,40,1,7,6,10,8,1,2,34,48,19
5/23/2012,2012,5,23,10,4,2,27,20,43,9,15,44,5,29,6,4,3,0,1,2,15,10,19,3
5/23/2012,2012,5,23,10,4,3,17,6,8,4,11,18,6,14,4,4,4,1,2,0,2,28,13,7
5/23/2012,2012,5,23,10,4,4,27,5,9,15,8,17,0,10,7,3,3,3,0,3,14,41,39,27
5/23/2012,2012,5,23,10,4,5,93,42,22,17,18,51,63,26,23,52,30,6,4,25,19,64,99,34
5/23/2012,2012,5,23,10,4,6,214,211,71,104,55,153,643,58,190,454,174,41,14,115,75,337,529,165
5/23/2012,2012,5,23,10,4,7,684,818,368,357,207,352,1984,297,759,1227,450,138,36,261,253,824,1421,436
5/23/2012,2012,5,23,10,4,8,1739,2006,915,809,695,783,5197,807,1757,2671,932,246,70,509,419,1727,3715,973
5/23/2012,2012,5,23,10,4,9,1710,1188,892,843,781,916,2566,739,984,1214,566,186,45,221,225,1113,1810,433
5/23/2012,2012,5,23,10,4,10,2149,692,1202,1228,1182,1167,977,909,500,477,266,174,88,112,229,1019,1135,382
5/23/2012,2012,5,23,10,4,11,2445,768,1386,1799,1678,1598,752,1194,441,393,249,229,152,148,231,1088,1222,316
5/23/2012,2012,5,23,10,4,12,3575,1561,2383,2682,2921,2643,1102,2044,708,1058,581,387,215,489,446,1527,2154,676
5/23/2012,2012,5,23,10,4,13,3881,1575,2671,3060,3437,2720,1335,2242,784,936,470,401,207,516,521,1414,2470,578
5/23/2012,2012,5,23,10,4,14,3296,793,1840,2282,2470,2161,891,1700,502,517,320,301,125,189,192,1309,1866,525
5/23/2012,2012,5,23,10,4,15,3361,585,1541,2100,2057,2231,1121,1801,538,657,330,316,77,207,207,1685,1907,506
5/23/2012,2012,5,23,10,4,16,3192,831,1471,2210,2004,2421,2151,1893,906,1364,608,366,152,291,222,1734,2470,696
5/23/2012,2012,5,23,10,4,17,3381,1338,1358,2448,2056,2686,3789,2151,1644,2548,1143,866,306,589,394,2466,4454,1360
5/23/2012,2012,5,23,10,4,18,2444,911,729,1718,1398,2323,1680,1576,794,1463,949,1037,278,413,261,1700,2294,704
5/23/2012,2012,5,23,10,4,19,1447,342,299,699,724,1941,463,1125,309,400,447,1060,301,200,116,836,1066,289
5/23/2012,2012,5,23,10,4,20,1040,200,207,514,345,1488,209,879,96,141,112,108,35,64,70,565,928,341
5/23/2012,2012,5,23,10,4,21,785,150,141,323,220,1180,144,522,89,59,101,120,73,30,42,495,753,186
5/23/2012,2012,5,23,10,4,22,712,198,295,367,681,1002,159,385,91,1328,1068,755,158,227,39,655,668,179
5/23/2012,2012,5,23,10,4,23,530,110,174,275,260,482,41,191,79,106,187,90,20,31,18,284,532,171
5/24/2012,2012,5,24,10,5,0,219,68,53,87,101,239,46,83,23,36,56,59,32,7,6,162,240,93
5/24/2012,2012,5,24,10,5,1,115,31,40,19,39,90,15,39,5,20,15,25,11,1,4,51,82,30
5/24/2012,2012,5,24,10,5,2,83,9,13,124,33,51,11,32,2,13,2,18,0,1,1,19,59,33
5/24/2012,2012,5,24,10,5,3,59,9,7,14,24,41,3,19,5,5,17,11,0,0,2,33,34,18
5/24/2012,2012,5,24,10,5,4,45,9,8,3,12,33,2,10,9,4,12,8,3,2,31,47,44,31
5/24/2012,2012,5,24,10,5,5,97,36,26,27,16,56,76,24,26,49,21,14,12,13,17,75,132,36
5/24/2012,2012,5,24,10,5,6,233,199,105,129,51,135,591,76,182,462,129,62,17,133,80,325,510,176
5/24/2012,2012,5,24,10,5,7,798,817,360,312,213,353,2055,291,697,1244,376,158,33,272,287,860,1443,398
5/24/2012,2012,5,24,10,5,8,1681,1876,895,909,654,772,5179,781,1754,2538,893,225,67,489,400,1670,3694,874
5/24/2012,2012,5,24,10,5,9,1772,1324,989,833,755,862,3364,747,995,1248,549,212,81,230,220,1051,2075,435
5/24/2012,2012,5,24,10,5,10,2041,1887,1268,1335,1166,1120,1457,910,579,521,293,235,97,139,200,1036,1346,350
5/24/2012,2012,5,24,10,5,11,2261,687,1459,1998,1553,1386,751,1057,479,427,245,199,73,162,227,1008,1298,353
5/24/2012,2012,5,24,10,5,12,3154,1436,2367,3571,2847,2465,1019,1917,743,1088,509,340,156,415,323,1247,2136,513
5/24/2012,2012,5,24,10,5,13,3746,1589,2611,4339,3102,2764,1258,1925,711,912,393,316,120,395,332,1323,2218,473
5/24/2012,2012,5,24,10,5,14,3085,826,1735,2935,2080,2219,987,1737,481,489,268,177,54,171,226,1156,1831,476
5/24/2012,2012,5,24,10,5,15,3146,612,1586,2492,2010,2311,1127,1562,586,703,219,187,58,161,147,1029,1667,499
5/24/2012,2012,5,24,10,5,16,3154,827,1410,2584,1907,2352,2237,1818,1023,1260,385,171,55,272,192,1349,2328,669
5/24/2012,2012,5,24,10,5,17,3552,1368,1465,2690,2280,2798,3894,2184,1690,2258,903,257,80,499,360,2235,4074,1266
5/24/2012,2012,5,24,10,5,18,2941,845,810,1932,1831,2709,1603,1621,759,830,439,219,84,316,276,1623,2534,744
5/24/2012,2012,5,24,10,5,19,1881,502,468,922,1087,2219,573,1233,299,304,211,184,96,93,111,988,1226,361
5/24/2012,2012,5,24,10,5,20,1413,294,219,532,723,1916,293,949,152,135,117,125,43,49,47,576,864,267
5/24/2012,2012,5,24,10,5,21,1272,241,213,348,427,1587,170,700,113,67,92,118,35,26,44,520,709,224
5/24/2012,2012,5,24,10,5,22,910,218,224,260,294,1046,78,404,75,51,58,49,22,20,26,722,635,162
5/24/2012,2012,5,24,10,5,23,757,85,102,133,128,635,56,281,36,27,26,57,33,20,10,273,405,176
5/25/2012,2012,5,25,10,6,0,426,29,49,58,53,210,19,112,14,9,7,20,1,6,3,123,205,59
5/25/2012,2012,5,25,10,6,1,205,23,38,27,43,129,14,65,11,6,3,6,3,0,9,73,93,23
5/25/2012,2012,5,25,10,6,2,80,2,18,15,15,82,9,41,5,0,1,11,1,2,4,40,33,20
5/25/2012,2012,5,25,10,6,3,40,7,9,65,7,45,9,38,13,1,1,0,0,1,3,35,25,10
5/25/2012,2012,5,25,10,6,4,40,7,13,12,6,33,8,17,5,6,2,6,4,0,14,28,39,35
5/25/2012,2012,5,25,10,6,5,84,63,18,48,21,57,92,20,31,53,20,10,2,21,13,75,111,51
5/25/2012,2012,5,25,10,6,6,231,211,82,110,54,104,542,63,198,412,114,28,2,110,55,308,477,149
5/25/2012,2012,5,25,10,6,7,730,924,330,371,204,279,2632,380,849,996,303,77,14,201,104,781,1340,393
5/25/2012,2012,5,25,10,6,8,1758,2550,943,872,542,658,6166,972,1997,2277,685,140,31,452,190,2006,3420,1146
5/25/2012,2012,5,25,10,6,9,1911,1694,870,878,691,647,3587,837,1265,1093,447,72,7,208,50,1221,1747,490
5/25/2012,2012,5,25,10,6,10,2255,731,1015,1224,1095,817,1386,803,489,416,230,27,5,112,43,780,886,356
5/25/2012,2012,5,25,10,6,11,2310,657,1125,1768,1268,896,965,903,448,283,154,25,7,88,38,687,823,217
5/25/2012,2012,5,25,10,6,12,2985,1453,1616,3181,1921,1381,1375,1598,726,616,214,36,4,262,48,1022,1191,343
5/25/2012,2012,5,25,10,6,13,3205,1505,1635,3520,2079,1646,1328,1718,650,623,138,23,6,219,31,1009,1167,309
5/25/2012,2012,5,25,10,6,14,2798,806,1316,2790,1500,1512,1191,1534,536,382,164,17,3,116,30,889,1113,312
5/25/2012,2012,5,25,10,6,15,3148,612,1262,2921,1946,1651,1225,1327,616,459,215,59,15,112,84,930,1326,362
5/25/2012,2012,5,25,10,6,16,3327,756,1300,2689,2055,1910,2381,1646,1116,1212,461,129,13,227,101,1154,2151,636
5/25/2012,2012,5,25,10,6,17,3931,1262,1416,3096,2381,2314,3264,1667,1458,1808,886,222,65,368,362,1844,3685,1111
5/25/2012,2012,5,25,10,6,18,3337,843,1075,2499,2122,2460,1465,1317,686,763,553,309,45,279,885,1446,2158,643
5/25/2012,2012,5,25,10,6,19,2497,400,674,1457,1446,2162,466,1042,355,327,284,586,115,158,347,1042,1188,279
5/25/2012,2012,5,25,10,6,20,1838,338,411,972,941,2052,194,891,171,107,114,113,39,43,33,550,886,277
5/25/2012,2012,5,25,10,6,21,1786,265,283,615,582,2084,144,800,121,97,81,90,20,27,539,668,814,251
5/25/2012,2012,5,25,10,6,22,1758,211,337,432,414,1664,133,694,179,185,327,593,87,160,966,1156,896,293
5/25/2012,2012,5,25,10,6,23,1090,189,194,343,277,1400,96,523,118,68,126,108,39,28,57,682,832,325
5/26/2012,2012,5,26,20,7,0,760,101,140,188,196,676,30,273,69,39,39,34,12,8,23,440,614,200
5/26/2012,2012,5,26,20,7,1,690,57,128,173,112,566,10,183,31,16,9,23,3,5,13,353,246,81
5/26/2012,2012,5,26,20,7,2,417,23,51,98,81,201,12,111,14,6,14,4,1,1,6,102,157,65
5/26/2012,2012,5,26,20,7,3,190,17,19,91,27,168,4,43,14,9,20,7,1,4,4,98,85,56
5/26/2012,2012,5,26,20,7,4,124,15,14,22,26,111,8,51,7,6,15,4,7,3,14,57,60,47
5/26/2012,2012,5,26,20,7,5,88,24,27,22,16,37,0,20,11,9,7,8,1,7,43,50,85,33
5/26/2012,2012,5,26,20,7,6,122,42,35,49,36,85,12,28,29,64,25,15,3,15,23,67,119,54
5/26/2012,2012,5,26,20,7,7,239,102,75,84,58,158,17,83,40,80,43,21,9,37,42,128,251,88
5/26/2012,2012,5,26,20,7,8,471,156,228,260,229,373,56,169,107,101,65,64,33,58,90,250,398,152
5/26/2012,2012,5,26,20,7,9,912,269,653,621,623,499,52,303,131,138,126,162,44,81,125,395,644,231
5/26/2012,2012,5,26,20,7,10,1852,305,1109,1216,1303,856,84,625,156,153,145,208,101,108,199,717,1067,332
5/26/2012,2012,5,26,20,7,11,2487,313,1481,2030,2060,1371,90,980,245,119,128,199,112,129,375,1205,1374,432
5/26/2012,2012,5,26,20,7,12,3339,364,1812,2751,2544,2067,97,1404,210,118,121,237,126,151,1222,1630,1407,568
5/26/2012,2012,5,26,20,7,13,3510,409,1790,3138,2728,2623,125,1675,272,116,143,345,141,125,1821,1231,1521,475
5/26/2012,2012,5,26,20,7,14,3650,341,1705,3591,3203,2397,62,1548,155,154,132,185,73,150,279,1363,1568,517
5/26/2012,2012,5,26,20,7,15,3622,323,1714,3903,3309,2452,53,1658,175,143,241,426,128,145,210,1844,1638,481
5/26/2012,2012,5,26,20,7,16,3508,533,1369,3473,2947,2343,41,1535,171,141,177,452,51,186,2825,1409,1688,544
5/26/2012,2012,5,26,20,7,17,3062,521,806,2401,2117,2014,72,1397,223,124,84,103,17,94,479,1283,1553,430
5/26/2012,2012,5,26,20,7,18,2247,500,494,1020,1315,2116,64,1128,143,100,122,145,47,49,389,1073,1136,321
5/26/2012,2012,5,26,20,7,19,2005,410,469,447,1035,2044,42,905,168,218,358,560,105,165,68,956,1042,260
5/26/2012,2012,5,26,20,7,20,1480,240,259,418,524,1939,59,770,66,61,217,240,72,53,32,621,885,227
5/26/2012,2012,5,26,20,7,21,1467,252,255,316,370,1901,14,719,73,52,98,193,92,28,45,639,683,234
5/26/2012,2012,5,26,20,7,22,1428,210,317,333,326,1655,35,670,120,55,126,248,66,14,856,1151,925,318
5/26/2012,2012,5,26,20,7,23,1210,226,203,315,290,1249,27,468,69,71,75,123,47,24,34,715,867,339
5/27/2012,2012,5,27,20,1,0,945,119,163,226,168,834,45,255,39,18,45,59,6,1,14,363,595,233
5/27/2012,2012,5,27,20,1,1,591,31,125,235,130,414,29,207,40,16,40,39,7,5,15,200,319,115
5/27/2012,2012,5,27,20,1,2,485,55,115,151,138,256,20,148,44,6,23,14,2,3,3,240,242,104
5/27/2012,2012,5,27,20,1,3,360,26,100,157,119,295,10,77,40,13,47,1,2,2,7,165,152,66
5/27/2012,2012,5,27,20,1,4,219,19,51,68,54,138,9,44,8,4,10,8,10,3,1,72,84,37
5/27/2012,2012,5,27,20,1,5,100,18,20,42,21,58,5,21,6,2,7,13,5,0,4,44,58,28
5/27/2012,2012,5,27,20,1,6,89,19,23,55,33,56,9,12,8,10,7,14,8,7,11,53,44,32
5/27/2012,2012,5,27,20,1,7,169,71,61,72,50,95,11,42,31,17,11,18,13,16,41,99,164,78
5/27/2012,2012,5,27,20,1,8,375,137,175,128,123,261,30,120,75,51,61,33,7,55,109,203,347,128
5/27/2012,2012,5,27,20,1,9,753,179,437,474,416,425,48,244,83,105,70,109,49,85,119,387,587,217
5/27/2012,2012,5,27,20,1,10,1411,260,856,979,934,788,10,508,114,96,95,233,78,89,223,884,1004,293
5/27/2012,2012,5,27,20,1,11,2103,336,1041,1778,1608,1214,5,746,139,111,121,337,128,160,365,1319,1027,338
5/27/2012,2012,5,27,20,1,12,2742,344,1278,2212,2082,1790,5,1110,175,107,153,672,181,175,482,1387,1347,478
5/27/2012,2012,5,27,20,1,13,3141,291,1520,2393,2464,2242,4,1444,213,144,93,416,174,140,881,1641,1388,478
5/27/2012,2012,5,27,20,1,14,3248,354,1396,2348,2445,2339,67,1504,275,91,78,325,145,150,1565,1676,1452,578
5/27/2012,2012,5,27,20,1,15,3099,272,1168,2551,2531,2263,46,1429,117,86,108,421,147,129,464,1404,1478,564
5/27/2012,2012,5,27,20,1,16,2887,256,1052,2357,2204,2239,61,1475,111,123,127,567,198,167,480,1281,1621,491
5/27/2012,2012,5,27,20,1,17,2445,247,571,1695,1480,2265,46,1371,102,102,97,270,144,113,591,1107,1370,415
5/27/2012,2012,5,27,20,1,18,2006,263,257,730,840,1939,33,970,108,118,99,181,90,57,1806,893,1101,353
5/27/2012,2012,5,27,20,1,19,1576,158,254,267,486,1718,32,837,90,42,73,165,67,28,74,589,721,249
5/27/2012,2012,5,27,20,1,20,1455,109,145,181,238,1416,27,586,94,48,87,140,57,17,32,402,697,217
5/27/2012,2012,5,27,20,1,21,929,70,104,122,167,971,35,440,38,51,86,81,20,18,29,253,511,192
5/27/2012,2012,5,27,20,1,22,894,52,83,97,101,649,25,262,23,39,42,78,32,13,21,255,412,153
5/27/2012,2012,5,27,20,1,23,596,31,56,55,49,330,21,151,24,17,34,23,10,9,14,124,322,160
5/28/2012,2012,5,28,10,2,0,569,41,47,14,32,169,15,78,9,5,6,4,0,1,8,81,202,54
5/28/2012,2012,5,28,10,2,1,173,17,10,8,15,119,9,54,3,6,15,10,1,6,1,54,51,18
5/28/2012,2012,5,28,10,2,2,47,2,4,1,10,29,11,28,1,3,2,4,6,0,0,21,14,5
5/28/2012,2012,5,28,10,2,3,27,6,3,7,7,23,2,25,5,0,1,3,0,1,1,27,18,5
5/28/2012,2012,5,28,10,2,4,27,8,4,40,15,15,0,20,5,1,5,9,8,0,5,40,33,29
5/28/2012,2012,5,28,10,2,5,104,57,29,8,21,72,69,21,29,37,24,5,2,12,9,89,92,36
5/28/2012,2012,5,28,10,2,6,219,174,77,108,54,117,513,94,170,325,113,41,13,98,61,218,447,135
5/28/2012,2012,5,28,10,2,7,691,713,344,379,196,266,1897,245,645,1250,359,88,19,265,235,732,1301,367
5/28/2012,2012,5,28,10,2,8,1601,1877,811,872,542,669,5011,689,1708,2692,853,197,52,453,392,1610,3658,948
5/28/2012,2012,5,28,10,2,9,1598,1159,843,943,642,687,2769,596,948,1132,482,159,36,156,120,868,1741,483
5/28/2012,2012,5,28,10,2,10,1825,565,1106,1226,1044,943,846,810,515,471,217,107,44,103,176,643,916,299
5/28/2012,2012,5,28,10,2,11,2270,546,1231,1488,1266,1096,721,860,354,412,226,94,59,165,113,754,1156,318
5/28/2012,2012,5,28,10,2,12,3341,1347,2255,3216,2517,2063,1037,1494,601,922,519,254,127,434,257,986,2038,537
5/28/2012,2012,5,28,10,2,13,3608,1431,2445,3910,2989,2207,1289,1769,738,821,432,235,106,444,314,1123,2155,653
5/28/2012,2012,5,28,10,2,14,3143,742,1564,2290,1965,1948,835,1386,483,439,234,168,92,161,164,983,1436,473
5/28/2012,2012,5,28,10,2,15,3200,615,1357,2222,1969,2032,1100,1441,500,509,255,167,50,127,121,981,1469,436
5/28/2012,2012,5,28,10,2,16,3164,679,1203,2231,1824,2078,2207,1707,930,1273,435,151,48,244,145,1263,2050,573
5/28/2012,2012,5,28,10,2,17,3016,1288,1096,2373,1715,2240,4024,1814,1750,2371,930,197,65,552,353,2008,3978,1181
5/28/2012,2012,5,28,10,2,18,2269,794,559,1210,1188,1943,1647,1350,758,972,488,159,56,358,280,1160,2135,663
5/28/2012,2012,5,28,10,2,19,1340,335,259,469,443,1617,442,1110,246,238,189,103,43,130,82,577,910,277
5/28/2012,2012,5,28,10,2,20,1039,262,171,358,337,1348,199,788,120,126,89,61,33,52,61,457,712,220
5/28/2012,2012,5,28,10,2,21,741,183,130,204,229,1121,89,522,72,73,99,84,38,30,42,346,612,199
5/28/2012,2012,5,28,10,2,22,500,113,116,166,125,666,60,302,43,30,38,47,22,18,25,269,411,151
5/28/2012,2012,5,28,10,2,23,318,74,52,101,56,348,28,178,17,17,7,10,6,3,8,159,291,113
5/29/2012,2012,5,29,10,3,0,153,18,21,40,22,189,29,101,9,11,14,11,3,2,2,73,117,34
5/29/2012,2012,5,29,10,3,1,57,9,8,16,12,58,3,47,8,1,1,13,7,1,12,29,34,17
5/29/2012,2012,5,29,10,3,2,49,6,9,86,7,65,3,35,2,1,3,8,6,2,2,14,22,12
5/29/2012,2012,5,29,10,3,3,27,2,8,6,9,23,6,17,12,1,0,3,0,0,3,28,11,2
5/29/2012,2012,5,29,10,3,4,31,5,6,12,6,20,0,10,5,4,2,6,5,2,29,43,30,16
5/29/2012,2012,5,29,10,3,5,83,40,23,23,10,44,75,16,29,47,29,11,2,24,17,71,103,43
5/29/2012,2012,5,29,10,3,6,233,190,90,116,62,147,616,81,221,504,170,47,25,142,99,342,537,166
5/29/2012,2012,5,29,10,3,7,728,679,360,312,182,277,2052,254,714,1256,405,124,40,270,273,781,1367,384
5/29/2012,2012,5,29,10,3,8,1684,1869,988,811,535,736,5142,714,1689,2710,870,187,49,512,416,1624,3737,954
5/29/2012,2012,5,29,10,3,9,1492,1109,919,886,591,753,2646,632,992,1207,540,148,52,181,177,941,1732,443
5/29/2012,2012,5,29,10,3,10,1819,666,1101,972,836,911,977,656,526,392,248,98,54,119,93,1471,834,228
5/29/2012,2012,5,29,10,3,11,2165,615,1242,1629,1407,1148,788,932,467,375,217,142,36,120,175,1048,926,272
